1803446	R_1399@ymn1_0	Sphingolipid Metabolism
1802474	R_34@ymn1_0	Sphingolipid Metabolism
1802537	R_1165@ymn1_0	Sphingolipid Metabolism
1803183	R_1708@ymn1_0	Sphingolipid Metabolism
1803502	R_1410@ymn1_0	Sphingolipid Metabolism
1803181	R_1709@ymn1_0	Sphingolipid Metabolism
1802604	R_1182@ymn1_0	Sphingolipid Metabolism
1803939	R_299@ymn1_0	Sphingolipid Metabolism
1803362	R_301@ymn1_0	Sphingolipid Metabolism
1803360	R_302@ymn1_0	Sphingolipid Metabolism
1803942	R_296@ymn1_0	Sphingolipid Metabolism
1803941	R_297@ymn1_0	Sphingolipid Metabolism
1803364	R_300@ymn1_0	Sphingolipid Metabolism
1803940	R_298@ymn1_0	Sphingolipid Metabolism
1797787	R_IPT1@iFF708	Sphingolipid Metabolism
1798459	R_LCB4_1@iFF708	Sphingolipid Metabolism
1798458	R_LCB4_2@iFF708	Sphingolipid Metabolism
1797688	R_AUR1@iFF708	Sphingolipid Metabolism
1797660	R_CSG2@iFF708	Sphingolipid Metabolism
1798128	R_LCB1@iFF708	Sphingolipid Metabolism
1798135	R_LCB2@iFF708	Sphingolipid Metabolism
1798327	R_U10_@iFF708	Sphingolipid Metabolism
1797750	R_LCB5_1@iFF708	Sphingolipid Metabolism
1798133	R_LCB3@iFF708	Sphingolipid Metabolism
1797749	R_LCB5_2@iFF708	Sphingolipid Metabolism
1798731	R_SUR2@iFF708	Sphingolipid Metabolism
1797642	R_TSC10@iFF708	Sphingolipid Metabolism
1798286	R_DPL1@iFF708	Sphingolipid Metabolism
1798510	R_SCS7@iFF708	Sphingolipid Metabolism
1798732	R_SUR1@iFF708	Sphingolipid Metabolism
1798438	R_U11_@iFF708	Sphingolipid Metabolism
1798277	R_YSR3@iFF708	Sphingolipid Metabolism
1757085	R_PSPHPL@iMM904	Sphingolipid Metabolism
1757719	R_MIP2CS226_SC@iMM904	Sphingolipid Metabolism
1757071	R_IPCS124_SC@iMM904	Sphingolipid Metabolism
1756684	R_CERASE226er@iMM904	Sphingolipid Metabolism
1756935	R_MIPC324PLC_SC@iMM904	Sphingolipid Metabolism
1756679	R_MIPC224PLC_SC@iMM904	Sphingolipid Metabolism
1757496	R_CERS2_24@iMM904	Sphingolipid Metabolism
1756348	R_MIPCS326_SC@iMM904	Sphingolipid Metabolism
1756343	R_MIPCS224_SC@iMM904	Sphingolipid Metabolism
1757495	R_CERS2_26@iMM904	Sphingolipid Metabolism
1756596	R_CERASE124er@iMM904	Sphingolipid Metabolism
1757098	R_IPC224PLC_SC@iMM904	Sphingolipid Metabolism
1756842	R_MIP2CS326_SC@iMM904	Sphingolipid Metabolism
1757739	R_MIP2C226PLC_SC@iMM904	Sphingolipid Metabolism
1756463	R_MIP2C326PLC_SC@iMM904	Sphingolipid Metabolism
1757474	R_MIP2C126PLC_SC@iMM904	Sphingolipid Metabolism
1756704	R_MIPCS126_SC@iMM904	Sphingolipid Metabolism
1757732	R_MIPC126PLC_SC@iMM904	Sphingolipid Metabolism
1757221	R_CERS226er@iMM904	Sphingolipid Metabolism
1756506	R_SLCBK2@iMM904	Sphingolipid Metabolism
1757395	R_MIP2CS124_SC@iMM904	Sphingolipid Metabolism
1757136	R_SBPP1er@iMM904	Sphingolipid Metabolism
1757014	R_IPC226PLC_SC@iMM904	Sphingolipid Metabolism
1756631	R_IPCS324_SC@iMM904	Sphingolipid Metabolism
1757015	R_MIPC326PLC_SC@iMM904	Sphingolipid Metabolism
1756503	R_SLCBK1@iMM904	Sphingolipid Metabolism
1757012	R_MIPCS324_SC@iMM904	Sphingolipid Metabolism
1756628	R_MIP2C124PLC_SC@iMM904	Sphingolipid Metabolism
1757258	R_IPCS224_SC@iMM904	Sphingolipid Metabolism
1757384	R_CERASE224er@iMM904	Sphingolipid Metabolism
1756361	R_SERPT@iMM904	Sphingolipid Metabolism
1756622	R_CERS224@iMM904	Sphingolipid Metabolism
1757390	R_IPC324PLC_SC@iMM904	Sphingolipid Metabolism
1756623	R_CERS226@iMM904	Sphingolipid Metabolism
1756748	R_MIPC226PLC_SC@iMM904	Sphingolipid Metabolism
1756365	R_IPC124PLC_SC@iMM904	Sphingolipid Metabolism
1756994	R_CERH124@iMM904	Sphingolipid Metabolism
1757378	R_MIPCS124_SC@iMM904	Sphingolipid Metabolism
1757763	R_MIP2C224PLC_SC@iMM904	Sphingolipid Metabolism
1757638	R_MIP2C324PLC_SC@iMM904	Sphingolipid Metabolism
1756997	R_CERH126@iMM904	Sphingolipid Metabolism
1757381	R_CERASE126er@iMM904	Sphingolipid Metabolism
1757253	R_MIPCS226_SC@iMM904	Sphingolipid Metabolism
1757307	R_CERS124er@iMM904	Sphingolipid Metabolism
1757560	R_CERS326@iMM904	Sphingolipid Metabolism
1756414	R_IPCS226_SC@iMM904	Sphingolipid Metabolism
1756670	R_IPC326PLC_SC@iMM904	Sphingolipid Metabolism
1756926	R_MIP2CS224_SC@iMM904	Sphingolipid Metabolism
1756796	R_IPC126PLC_SC@iMM904	Sphingolipid Metabolism
1757181	R_IPCS326_SC@iMM904	Sphingolipid Metabolism
1757042	R_CERS124@iMM904	Sphingolipid Metabolism
1757683	R_IPCS126_SC@iMM904	Sphingolipid Metabolism
1756528	R_CERS126er@iMM904	Sphingolipid Metabolism
1756785	R_SBPP2er@iMM904	Sphingolipid Metabolism
1757558	R_CERS324@iMM904	Sphingolipid Metabolism
1756407	R_MIP2CS126_SC@iMM904	Sphingolipid Metabolism
1757687	R_PSPHS@iMM904	Sphingolipid Metabolism
1757557	R_MIPC124PLC_SC@iMM904	Sphingolipid Metabolism
1756393	R_3DSPHR@iMM904	Sphingolipid Metabolism
1756521	R_CERS224er@iMM904	Sphingolipid Metabolism
1757548	R_MIP2CS324_SC@iMM904	Sphingolipid Metabolism
1757037	R_CERS126@iMM904	Sphingolipid Metabolism
1757281	R_SPHPL@iMM904	Sphingolipid Metabolism
1813055	R_U72_@iIN800	Thiamine Metabolism
1813087	R_THI20_2@iIN800	Thiamine Metabolism
1814172	R_THI21@iIN800	Thiamine Metabolism
1813491	R_THI6_2@iIN800	Thiamine Metabolism
1813489	R_THI6_1@iIN800	Thiamine Metabolism
1813077	R_U77_@iIN800	Thiamine Metabolism
1814165	R_THI22@iIN800	Thiamine Metabolism
1813002	R_U73_@iIN800	Thiamine Metabolism
1812776	R_U70_@iIN800	Thiamine Metabolism
1813133	R_U76_@iIN800	Thiamine Metabolism
1813037	R_U71_@iIN800	Thiamine Metabolism
1814029	R_THI80_2@iIN800	Thiamine Metabolism
1814028	R_THI80_1@iIN800	Thiamine Metabolism
1813123	R_U75_@iIN800	Thiamine Metabolism
1813027	R_U74_@iIN800	Thiamine Metabolism
1813089	R_THI20_1@iIN800	Thiamine Metabolism
1806969	R_THMDPe@iAZ900	Thiamine Metabolism
1805976	R_THMP@iAZ900	Thiamine Metabolism
1807155	R_THZPSN2_SC@iAZ900	Thiamine Metabolism
1806674	R_THZPSN1_SC@iAZ900	Thiamine Metabolism
1806128	R_TMDPK@iAZ900	Thiamine Metabolism
1806999	R_AHMMPS@iAZ900	Thiamine Metabolism
1807094	R_TMN@iAZ900	Thiamine Metabolism
1806376	R_HMPK1@iAZ900	Thiamine Metabolism
1806511	R_TMDPPK@iAZ900	Thiamine Metabolism
1805965	R_TMPPP@iAZ900	Thiamine Metabolism
1806157	R_PMPK@iAZ900	Thiamine Metabolism
1805888	R_THMPe@iAZ900	Thiamine Metabolism
1806560	R_HETZK@iAZ900	Thiamine Metabolism
1805830	R_TMPKr@iAZ900	Thiamine Metabolism
1798939	R_THI21@iFF708	Thiamine Metabolism
1798746	R_THI80_1@iFF708	Thiamine Metabolism
1798585	R_THI20_1@iFF708	Thiamine Metabolism
1798488	R_U73_@iFF708	Thiamine Metabolism
1798748	R_THI80_2@iFF708	Thiamine Metabolism
1798929	R_THI22@iFF708	Thiamine Metabolism
1798544	R_U72_@iFF708	Thiamine Metabolism
1798518	R_U74_@iFF708	Thiamine Metabolism
1798582	R_THI20_2@iFF708	Thiamine Metabolism
1798091	R_U70_@iFF708	Thiamine Metabolism
1798639	R_U75_@iFF708	Thiamine Metabolism
1798572	R_U77_@iFF708	Thiamine Metabolism
1798530	R_U71_@iFF708	Thiamine Metabolism
1797890	R_THI6_1@iFF708	Thiamine Metabolism
1798657	R_U76_@iFF708	Thiamine Metabolism
1797892	R_THI6_2@iFF708	Thiamine Metabolism
1802939	R_1238@ymn1_0	Thiamine Metabolism
1804026	R_1559@ymn1_0	Thiamine Metabolism
1802937	R_1240@ymn1_0	Thiamine Metabolism
1804025	R_1560@ymn1_0	Thiamine Metabolism
1802680	R_1667@ymn1_0	Thiamine Metabolism
1802943	R_1234@ymn1_0	Thiamine Metabolism
1802738	R_1219@ymn1_0	Thiamine Metabolism
1802545	R_149@ymn1_0	Thiamine Metabolism
1802736	R_1221@ymn1_0	Thiamine Metabolism
1802935	R_1242@ymn1_0	Thiamine Metabolism
1802679	R_1668@ymn1_0	Thiamine Metabolism
1802934	R_1243@ymn1_0	Thiamine Metabolism
1802933	R_1244@ymn1_0	Thiamine Metabolism
1802740	R_1217@ymn1_0	Thiamine Metabolism
1804139	R_734@ymn1_0	Thiamine Metabolism
1803906	R_1048@ymn1_0	Thiamine Metabolism
1802944	R_1233@ymn1_0	Thiamine Metabolism
1804070	R_755@ymn1_0	Thiamine Metabolism
1756538	R_TMPKr@iMM904	Thiamine Metabolism
1757210	R_TMDPPK@iMM904	Thiamine Metabolism
1757787	R_TMN@iMM904	Thiamine Metabolism
1757848	R_THZPSN2_SC@iMM904	Thiamine Metabolism
1757374	R_THZPSN1_SC@iMM904	Thiamine Metabolism
1756671	R_TMPPP@iMM904	Thiamine Metabolism
1757663	R_THMDPe@iMM904	Thiamine Metabolism
1757693	R_AHMMPS@iMM904	Thiamine Metabolism
1756594	R_THMPe@iMM904	Thiamine Metabolism
1757075	R_HMPK1@iMM904	Thiamine Metabolism
1756682	R_THMP@iMM904	Thiamine Metabolism
1757259	R_HETZK@iMM904	Thiamine Metabolism
1756834	R_TMDPK@iMM904	Thiamine Metabolism
1756864	R_PMPK@iMM904	Thiamine Metabolism
1767914	R_THI6_1@iTO977	Thiamine Metabolism
1767272	R_U70_@iTO977	Thiamine Metabolism
1767577	R_U76_@iTO977	Thiamine Metabolism
1767534	R_THI20_2@iTO977	Thiamine Metabolism
1767535	R_THI20_1@iTO977	Thiamine Metabolism
1767916	R_THI6_2@iTO977	Thiamine Metabolism
1767506	R_U72_@iTO977	Thiamine Metabolism
1767490	R_U71_@iTO977	Thiamine Metabolism
1768419	R_THI80_1@iTO977	Thiamine Metabolism
1767527	R_U77_@iTO977	Thiamine Metabolism
1768421	R_THI80_2@iTO977	Thiamine Metabolism
1808927	R_TMPPP@MODELID_222668	Thiamine Metabolism
1809342	R_AHMMPS@MODELID_222668	Thiamine Metabolism
1809587	R_THZPSN2_SC@MODELID_222668	Thiamine Metabolism
1809298	R_THMDPe@MODELID_222668	Thiamine Metabolism
1809202	R_TMDPK@MODELID_222668	Thiamine Metabolism
1809265	R_PMPK@MODELID_222668	Thiamine Metabolism
1808784	R_THMPe@MODELID_222668	Thiamine Metabolism
1808661	R_HETZK@MODELID_222668	Thiamine Metabolism
1809588	R_HMPK1@MODELID_222668	Thiamine Metabolism
1808841	R_THZPSN1_SC@MODELID_222668	Thiamine Metabolism
1809480	R_TMN@MODELID_222668	Thiamine Metabolism
1808941	R_THMP@MODELID_222668	Thiamine Metabolism
1808577	R_TMDPPK@MODELID_222668	Thiamine Metabolism
1808709	R_TMPKr@MODELID_222668	Thiamine Metabolism
1797771	R_TPS3@iFF708	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1798600	R_NTH2@iFF708	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1798542	R_ATH1@iFF708	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1797773	R_TPS2@iFF708	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1798099	R_TSL1@iFF708	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1797776	R_TPS1@iFF708	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1798597	R_NTH1@iFF708	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1812649	R_XKS1@iIN800	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1813324	R_U45_@iIN800	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1813314	R_SOR1@iIN800	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1813813	R_SUC2@iIN800	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1767096	R_TPS2@iTO977	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1767097	R_TPS1@iTO977	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1768289	R_ATH1@iTO977	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1767095	R_TPS3@iTO977	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1803675	R_829@ymn1_0	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1803098	R_1319@ymn1_0	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1803097	R_1320@ymn1_0	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1803800	R_216@ymn1_0	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1802911	R_456@ymn1_0	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1803485	R_818@ymn1_0	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1804060	R_1575@ymn1_0	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1802706	R_1203@ymn1_0	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1803665	R_820@ymn1_0	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1802967	R_1250@ymn1_0	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1802966	R_1251@ymn1_0	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1802965	R_1252@ymn1_0	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1802964	R_1253@ymn1_0	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1804116	R_3@ymn1_0	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1802826	R_619@ymn1_0	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1803977	R_1528@ymn1_0	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1803976	R_1529@ymn1_0	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1803918	R_269@ymn1_0	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1804110	R_2@ymn1_0	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1802563	R_1158@ymn1_0	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1803523	R_1434@ymn1_0	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1803779	R_677@ymn1_0	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1803778	R_678@ymn1_0	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1803329	R_370@ymn1_0	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1803136	R_1331@ymn1_0	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1802560	R_1159@ymn1_0	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1802759	R_638@ymn1_0	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1802758	R_639@ymn1_0	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1803525	R_1432@ymn1_0	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1803781	R_675@ymn1_0	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1803524	R_1433@ymn1_0	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1803135	R_1332@ymn1_0	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1802544	R_1160@ymn1_0	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1802612	R_65@ymn1_0	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1804015	R_1530@ymn1_0	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1802796	R_641@ymn1_0	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1802658	R_81@ymn1_0	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1803556	R_875@ymn1_0	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1767626	R_r456@iTO977	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1768410	R_r638@iTO977	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1767883	R_r3@iTO977	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1767481	R_r370@iTO977	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1767196	R_r269@iTO977	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1767664	R_r818@iTO977	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1768437	R_r216@iTO977	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1797882	R_XKS1@iFF708	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1797594	R_SOR1@iFF708	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1798417	R_SUC2@iFF708	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1797607	R_U45_@iFF708	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1756832	R_XYLK@iMM904	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1756614	R_XYLTD_D@iMM904	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1756823	R_XYLR@iMM904	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1798659	R_GSY2@iFF708	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1798658	R_GSY1@iFF708	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1798741	R_GLC3@iFF708	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1798676	R_GPH1@iFF708	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1813099	R_NTH2@iIN800	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1813098	R_NTH1@iIN800	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1813881	R_ATH1@iIN800	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1813630	R_TSL1@iIN800	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1812579	R_TPS3@iIN800	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1812581	R_TPS1@iIN800	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1812580	R_TPS2@iIN800	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1809195	R_XYLK@MODELID_222668	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1808817	R_XYLTD_D@MODELID_222668	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1809185	R_XYLR@MODELID_222668	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1803112	R_1310@ymn1_0	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1803046	R_1308@ymn1_0	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1803045	R_1309@ymn1_0	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1813146	R_GPH1@iIN800	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1813134	R_GSY1@iIN800	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1813136	R_GSY2@iIN800	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1813175	R_GLC3@iIN800	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1805846	R_GLYGS@iAZ900	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1805782	R_GLCGSD@iAZ900	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1805908	R_AACTOOR@iAZ900	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1806347	R_BTDD_RR@iAZ900	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1806538	R_SBTR@iAZ900	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1806218	R_SBTD_D2@iAZ900	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1806030	R_LALDO3@iAZ900	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1806723	R_GLCGSDv@iAZ900	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1805953	R_GLCS2@iAZ900	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1805637	R_MGSA@iAZ900	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1805765	R_LCADi@iAZ900	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1806660	R_LGTHL@iAZ900	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1806713	R_13GS@iAZ900	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1806521	R_SBTD_L@iAZ900	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1806200	R_TREH@iAZ900	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1807024	R_SUCRe@iAZ900	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1807030	R_D_LACDcm@iAZ900	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1806837	R_EPGALURSe@iAZ900	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1805803	R_TRE6PP@iAZ900	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1805995	R_GBEZ@iAZ900	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1806057	R_16GS@iAZ900	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1805801	R_TRE6PS@iAZ900	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1806252	R_GLCP@iAZ900	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1805730	R_GLYOX@iAZ900	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1807009	R_TREHv@iAZ900	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1805927	R_ACALDCD@iAZ900	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1806246	R_GLYOXm@iAZ900	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1756763	R_16GS@iMM904	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1756440	R_GLYOX@iMM904	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1756952	R_GLCP@iMM904	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1756633	R_ACALDCD@iMM904	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1756510	R_TRE6PS@iMM904	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1757535	R_EPGALURSe@iMM904	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1757724	R_D_LACDcm@iMM904	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1756701	R_GBEZ@iMM904	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1756946	R_GLYOXm@iMM904	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1757718	R_SUCRe@iMM904	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1756554	R_GLYGS@iMM904	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1756490	R_GLCGSD@iMM904	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1756736	R_LALDO3@iMM904	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1757703	R_TREHv@iMM904	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1756613	R_AACTOOR@iMM904	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1756475	R_LCADi@iMM904	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1756920	R_SBTD_D2@iMM904	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1756351	R_MGSA@iMM904	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1756659	R_GLCS2@iMM904	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1757360	R_LGTHL@iMM904	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1757046	R_BTDD_RR@iMM904	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1757237	R_SBTR@iMM904	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1757423	R_GLCGSDv@iMM904	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1756512	R_TRE6PP@iMM904	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1756902	R_TREH@iMM904	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1757220	R_SBTD_L@iMM904	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1757413	R_13GS@iMM904	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1767752	R_SOR1@iTO977	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1768216	R_SUC2@iTO977	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1767761	R_U45_@iTO977	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1767159	R_XKS1@iTO977	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1808729	R_GLYGS@MODELID_222668	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
1808633	R_SBTR@MODELID_222668	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)
