Id	Entry	Left	Right	LeftStoich	RightStoich
1744839	META:RXN-11944	1534072 1556679 1583219	1581161 1578346 1546683	1.0 4.0 3.0	4.0 1.0 1.0
1744840	META:RXN-10610	1588353	1547081	1.0	1.0
1744841	META:RXN-10613	1534373	1547049	1.0	1.0
1744842	META:RXN-11941	1605625 1557666	1608716 1592372	1.0 1.0	1.0 1.0
1744843	META:RXN-11942	1601886 1608716	1557666 1534072	1.0 1.0	1.0 1.0
1744844	META:RXN-10612	1588353	1547113	1.0	1.0
1744845	META:RXN-10604	1569130 1581161	1556679 1548909 1556409 1572800	1.0 1.0	1.0 1.0 1.0 1.0
1744846	META:RXN-11936	1572800 1552846 1586414 1610842	1563457 1583219 1552836	1.0 1.0 1.0 1.0	1.0 2.0 1.0
1744847	META:RXN-11937	1610842 1586414 1552836	1583219 1563457 1552779	1.0 1.0 1.0	1.0 1.0 1.0
1744848	META:RXN-10603	1589969	1548151 1570608	1.0	1.0 1.0
1744849	META:RXN-10606	1608674 1588353	1548871 1583294 1572800	1.0 1.0	1.0 1.0 1.0
1744850	META:RXN-11934	1569568 1552824 1572800	1610854 1578259	1.0 1.0 1.0	1.0 1.0
1744851	META:RXN-11935	1610842 1551150 1572800 1586414	1563457 1583219 1552846	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1744852	META:RXN-10605	1534373 1581161	1572800 1556409 1548909 1556679	1.0 1.0	1.0 1.0 1.0 1.0
1744853	META:RXN-10608	1608674 1588353	1583294 1572800 1547143	1.0 1.0	1.0 1.0 1.0
1744854	META:RXN1G-132	1616129 1618221 1572800	1551441 1618625 1616123	1.0 1.0 1.0	1.0 1.0 1.0
1744855	META:RXN-10607	1534373 1608674	1572800 1583294 1547149	1.0 1.0	1.0 1.0 1.0
1744856	META:RXN-11938	1552779 1563457	1552817 1551441 1610842	1.0 1.0	1.0 1.0 1.0
1744857	META:RXN-11939	1572800 1569568 1552817	1551164 1610854	1.0 1.0 1.0	1.0 1.0
1744858	META:RXN-10609	1534373 1608674	1547101 1583294 1572800	1.0 1.0	1.0 1.0 1.0
1744859	META:ADENOSYLHOMOCYSTEINASE-RXN	1583219 1541356	1565731 1610256	1.0 1.0	1.0 1.0
1744865	META:RXN-11951	1615905 1543831 1583678	1562195 1572800 1615898	2.0 1.0 1.0	1.0 2.0 2.0
1744868	META:RXN-10620	1597028 1557546	1572800 1548136 1601421 1561087	1.0 1.0	2.0 1.0 1.0 1.0
1744871	META:RXN-10622	1548136	1582755 1548073	1.0	1.0 1.0
1744873	META:RXN-11954	1583219 1570528	1583678 1572800 1605543	1.0 1.0	1.0 1.0 1.0
1744874	META:MALATE-DEHYDROGENASE-NADP+-RXN	1560321 1610854	1569568 1538441 1572800	1.0 1.0	1.0 1.0 1.0
1744878	META:RXN-11955	1549645 1578876	1578876 1583678	1.0 -1.0	-1.0 1.0
1744879	META:RXN-10624	1583219 1563457 1571151	1571140 1610842 1572800	1.0 1.0 1.0	1.0 1.0 2.0
1744882	META:RXN-11952	1583219 1562195	1549645 1605543 1572800	1.0 1.0	1.0 1.0 1.0
1744883	META:RXN-11953	1549645 1583219 1615905	1570528 1615898 1572800	1.0 3.0 6.0	1.0 6.0 7.0
1744884	META:RXN-10623	1572800 1548073 1589590	1551441 1535037 1570608	1.0 1.0 1.0	1.0 1.0 1.0
1744888	META:RXN-10615	1597689 1534373	1547073 1572800 1608499	1.0 1.0	1.0 1.0 1.0
1744889	META:RXN-11947	1586414 1610842 1552803 1572800	1563457 1552746 1583219	1.0 1.0 1.0 1.0	1.0 1.0 2.0
1744890	META:RXN-11948	1610842 1586414 1552746	1563457 1552766 1583219	1.0 1.0 1.0	1.0 1.0 1.0
1744891	META:RXN-10614	1597689 1588353	1547044 1572800 1608499	1.0 1.0	1.0 1.0 1.0
1744892	META:RXN-10617	1608674 1547081	1583294 1547011	1.0 1.0	1.0 1.0
1744893	META:RXN-11945	1605543 1572800 1714699 1578876	1543831 1583219 1578876	1.0 3.0 2.0 -1.0	1.0 1.0 -1.0
1744894	META:RXN-11946	1586414 1556330 1610842 1572800	1552803 1583219 1563457	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1744895	META:RXN-10616	1608674 1547081	1583294 1572800 1547058	1.0 1.0	1.0 1.0 1.0
1744896	META:RXN-10619	1608674 1547120	1572800 1583294 1546981	1.0 1.0	1.0 1.0 1.0
1744897	META:RXN-10618	1608674 1547120	1583294 1547004	1.0 1.0	1.0 1.0
1744898	META:6.2.1.28-RXN	1594210 1562255 1611946	1554108 1570608 1611144	1.0 1.0 1.0	1.0 1.0 1.0
1744901	META:RXN-11949	1563457 1552766	1551441 1552734 1610842	1.0 1.0	1.0 1.0 1.0
1744902	META:GLYCINE-AMIDINOTRANSFERASE-RXN	1543827 1611733	1549511 1614831	1.0 1.0	1.0 1.0
1744905	META:ARGININE--TRNA-LIGASE-RXN	1616476 1611946 1611733 1572800	1611144 1616474 1570608	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1744909	META:D-XYLOSE-1-DEHYDROGENASE-RXN	1578619 1563457	1572800 1610842 1557199	1.0 1.0	1.0 1.0 1.0
1744912	META:4.2.2.10-RXN	1538559	1538559 1553056	1.0	1.0 1.0
1744916	META:PROTEIN-ARGININE-DEIMINASE-RXN	1547273 1583219	1539682 1598043	1.0 1.0	1.0 1.0
1744919	META:RXN-9718	1563457 1562255 1595378	1610842 1572800 1540263 1572576	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1744922	META:RXN-9717	1615652 1571796	1583294 1572800 1572800 1554503	1.0 1.0	1.0 1.0 1.0 1.0
1744924	META:RXN-9716	1615652 1554395	1554418 1572800 1583294	1.0 1.0	1.0 1.0 1.0
1744925	META:RXN-9715	1571796 1545483	1583294 1572800 1554395	1.0 1.0	1.0 1.0 1.0
1744926	META:RXN-9714	1548251 1571796	1554442 1583294 1572800	1.0 1.0	1.0 1.0 1.0
1744927	META:RXN-9713	1561127	1571796	1.0	1.0
1744928	META:RXN-9710	1583219 1552110	1598658 1572800 1543827	1.0 1.0	1.0 2.0 1.0
1744929	META:URATE-RIBONUCLEOTIDE-PHOSPHORYLASE-RXN	1542760 1597040	1541507 1577997	1.0 1.0	1.0 1.0
1744932	META:2.1.1.90-RXN	1572800 1577185 1565108	1583219 1577196	1.0 1.0 1.0	1.0 1.0
1744934	META:THRESYN-RXN	1583219 1603131	1542760 1581241	1.0 1.0	1.0 1.0
1744956	META:LACCOA-RXN	1573130 1567234	1541034 1554697	1.0 1.0	1.0 1.0
1744957	META:RXN-9705	1615652 1546536	1572800 1583294 1600557	1.0 1.0	2.0 1.0 1.0
1744958	META:RXN-9704	1561127 1545483	1546536 1583294	1.0 1.0	1.0 1.0
1744959	META:RXN-9703	1586414 1568868 1587922 1572800	1583219 1572364 1607514	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1745696	META:RXN-10926	1558045 1559897	1580765 1559844	1.0 1.0	1.0 1.0
1745697	META:RXN-10929	1597028 1562705	1586726 1572800 1541356	1.0 1.0	1.0 1.0 1.0
1745698	META:4.2.2.15-RXN	1556053	1568584 1611928	1.0	1.0 1.0
1745700	META:RXN-10928	1559983 1581978	1559952 1583509	1.0 1.0	1.0 1.0
1745701	META:4-OXOPROLINE-REDUCTASE-RXN	1563457 1594687	1610842 1572800 1605569	1.0 1.0	1.0 2.0 1.0
1745704	META:RXN-10940	1537563 1583219	1568771 1542760	1.0 1.0	1.0 1.0
1745706	META:RXN-10943	1583219 1537563	1550642 1542760	1.0 1.0	1.0 1.0
1745708	META:RXN-10942	1583219 1537563	1550378 1542760	1.0 1.0	1.0 1.0
1745710	META:RXN-10934	1562621 1583219	1542760 1562640	1.0 1.0	1.0 1.0
1745711	META:RXN-10933	1582465 1566056	1572800 1562621 1533406	1.0 1.0	1.0 1.0 1.0
1745712	META:RXN-10935	1566068 1572800	1551441 1562634	1.0 1.0	1.0 1.0
1745713	META:RXN-10938	1559822 1583219	1542760 1562556	1.0 1.0	1.0 1.0
1745714	META:3.4.23.25-RXN	1583219 1615894	1615896 1615896	1.0 1.0	1.0 1.0
1745716	META:RXN-10937	1533370 1583219	1561783 1572800 1585896	1.0 1.0	1.0 1.0 1.0
1745717	META:1.14.13.55-RXN	1586891 1572800 1586414 1569568	1610854 1583219 1603320	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1745720	META:RXN-10939	1551453 1583219	1542760 1578130	1.0 1.0	1.0 1.0
1745721	META:3.6.1.17-RXN	1551606 1583219	1543854 1544315 1572800	1.0 1.0	1.0 1.0 2.0
1745725	META:1.7.2.3-RXN	1583219 1615905 1591875	1594098 1572800 1615898	1.0 2.0 1.0	1.0 3.0 2.0
1745726	META:RXN-10952	1583219 1559166	1609434 1542760	1.0 1.0	1.0 1.0
1745728	META:RXN-10954	1583219 1549765	1609434 1542760	1.0 1.0	1.0 1.0
1745729	META:RXN-10953	1583219 1549757	1542760 1609434	1.0 1.0	1.0 1.0
1745730	META:RXN-8706	1618787 1583219	1615985 1615978 1615982 1615975	1.0 1.0	1.0 1.0 1.0 1.0
1745731	META:RXN-10945	1608098 1583219	1542760 1603329	1.0 1.0	1.0 1.0
1745732	META:RXN-8705	1586414 1563864 1572800	1583219 1563911	1.0 1.0 2.0	1.0 1.0
1745734	META:RXN-10944	1583219 1537563	1608098 1542760	1.0 1.0	1.0 1.0
1745735	META:RXN-8704	1586414 1572800 1563916	1583219 1563911	1.0 2.0 1.0	2.0 1.0
1745736	META:RXN-10947	1583219 1573514	1542760 1608106	1.0 1.0	1.0 1.0
1745738	META:RXN-8703	1572800 1586414 1563868	1583219 1563916	2.0 1.0 1.0	1.0 1.0
1745739	META:RXN-10946	1583219 1603329	1542760 1591682	1.0 1.0	1.0 1.0
1745740	META:RXN-8702	1586414 1572800 1588683 1569568	1563968 1583219 1610854	1.0 1.0 2.0 1.0	1.0 2.0 1.0
1745741	META:RXN-10949	1583219 1613287	1609434 1542760	1.0 1.0	1.0 1.0
1745742	META:RXN-8701	1597028 1583786	1541356 1572800 1614463	1.0 1.0	1.0 1.0 1.0
1745744	META:RXN-10948	1611946 1562765	1591682 1610535 1572800	1.0 1.0	1.0 1.0 1.0
1745745	META:2-DEHYDROPANTOATE-REDUCT-RXN	1559829 1610854	1572800 1569568 1603555	1.0 1.0	1.0 1.0 1.0
1745748	META:SUCROSE-PHOSPHATE-SYNTHASE-RXN	1593981 1545483	1556275 1583294 1572800	1.0 1.0	1.0 1.0 1.0
1745755	META:RXN-8700	1597028 1601208	1541356 1563995 1572800	1.0 1.0	1.0 1.0 1.0
1745756	META:RXN-10961	1583219 1608106	1542760 1603606	1.0 1.0	1.0 1.0
1745757	META:3.4.21.112-RXN	1615894 1583219	1615896 1615896	1.0 1.0	1.0 1.0
1745759	META:RXN-10960	1578130 1583219	1582465 1542760	1.0 1.0	1.0 1.0
1745760	META:RXN-10963	1562718 1583219	1572800 1608098 1542760	1.0 1.0	1.0 1.0 1.0
1745762	META:RXN-10962	1583219 1593812	1542760 1603606	1.0 1.0	1.0 1.0
1745763	META:2.4.1.178-RXN	1545483 1612617	1583294 1608126 1572800	1.0 1.0	1.0 1.0 1.0
1745765	META:CATECHOL-23-DIOXYGENASE-RXN	1591154 1586414	1572800 1536546	1.0 1.0	1.0 1.0
1745774	META:RXN-10965	1563302 1583219	1542760 1577469 1572800	1.0 1.0	1.0 1.0 1.0
1745775	META:RXN-10964	1577469 1583219	1537563 1572800 1542760	1.0 1.0	1.0 2.0 1.0
1745776	META:RXN-10956	1561863	1561871	1.0	1.0
1745777	META:RXN-10955	1608098 1583219	1562543 1542760	1.0 1.0	1.0 1.0
1745778	META:RXN-10958	1583219 1559822	1593812 1542760	1.0 1.0	1.0 1.0
1745780	META:RXN-10957	1611946 1562556	1573514 1572800 1610535	1.0 1.0	1.0 1.0 1.0
1745781	META:RXN-10959	1551453 1583219	1598985 1542760	1.0 1.0	1.0 1.0
1745782	META:3.2.1.58-RXN	1583219 1541059	1541059 1538151	1.0 -1.0	-1.0 1.0
1745790	META:3.4.22.7-RXN	1615894 1583219	1615896 1615896	1.0 1.0	1.0 1.0
1745792	META:RXN-10970	1583219 1550745	1551615 1542760 1572800	1.0 1.0	1.0 1.0 1.0
1745793	META:2.8.2.26-RXN	1594145 1597689	1552166 1572800 1608499	1.0 1.0	1.0 1.0 1.0
1745796	META:RXN-10972	1537563 1572800 1611946	1610535 1556632	1.0 1.0 1.0	1.0 1.0
1745797	META:RXN-10971	1537563 1611946 1572800	1563341 1610535	1.0 1.0 1.0	1.0 1.0
1745798	META:RXN-10974	1556632 1611946	1610535 1563302	1.0 1.0	1.0 1.0
1745799	META:RXN-10973	1611946 1563341	1610535 1563297	1.0 1.0	1.0 1.0
1745800	META:RXN-10976	1563297 1583219	1542760 1572800 1563341	1.0 1.0	1.0 1.0 1.0
1745801	META:RXN-10975	1583219 1563302	1542760 1556632 1572800	1.0 1.0	1.0 1.0 1.0
1745802	META:RXN-10967	1583219 1563392	1611144 1550745 1572800	1.0 1.0	1.0 1.0 1.0
1745805	META:RXN-10966	1583219 1579720	1572800 1610535 1611946	1.0 1.0	2.0 1.0 1.0
1745807	META:RXN-10969	1559179 1583219	1586233 1572800 1542760	1.0 1.0	1.0 1.0 1.0
1745808	META:3.4.21.85-RXN	1583219 1618789	1618791	1.0 1.0	1.0
1745810	META:2.4.1.214-RXN	1609853 1562333	1543606 1580092 1572800	1.0 1.0	1.0 1.0 1.0
1745813	META:1.5.1.32-RXN	1610854 1556400	1569568 1572800 1615061	1.0 1.0	1.0 1.0 1.0
1745816	META:3.2.1.156-RXN	1583219 1574000	1593391 1573973	1.0 1.0	1.0 1.0
1745818	META:DIMETHUROPORDEHYDROG-RXN	1587872 1563457	1572800 1583993 1610842	1.0 1.0	2.0 1.0 1.0
1745821	META:RXN-10981	1572800 1556679 1554939	1581161 1557966	2.0 1.0 1.0	1.0 1.0
1745822	META:RXN-10980	1569568 1601145	1554939 1610854	1.0 1.0	1.0 1.0
1745823	META:RXN-10983	1563359 1611946	1610535 1551550 1572800	1.0 1.0	1.0 1.0 1.0
1745824	META:RXN-10982	1611946 1582465	1563359 1572800 1610535	1.0 1.0	1.0 1.0 1.0
1745825	META:RXN-10985	1586496 1583219	1572800 1562255 1540712	1.0 1.0	1.0 1.0 1.0
1745826	META:RXN-10984	1551550 1611946	1561863 1572800 1610535	1.0 1.0	1.0 1.0 1.0
1745827	META:RXN-10986	1586496 1583219	1562255 1585896 1572800	1.0 2.0	1.0 1.0 1.0
1745828	META:PHENYLALANINE-AMMONIA-LYASE-RXN	1569823	1554816 1598043	1.0	1.0 1.0
1745843	META:RXN-10978	1563341 1583219	1572800 1542760 1537563	1.0 1.0	2.0 1.0 1.0
1745844	META:RXN-10977	1583219 1556632	1572800 1542760 1537563	1.0 1.0	2.0 1.0 1.0
1745845	META:RXN-10979	1611946 1577469	1610535 1563297	1.0 1.0	1.0 1.0
1745846	META:12-OXOPHYTODIENOATE-REDUCTASE-RXN	1555214 1610854	1569568 1555332 1572800	1.0 1.0	1.0 1.0 1.0
1745852	META:1.14.13.37-RXN	1569568 1593745 1586414	1583219 1549579 1610854	1.0 1.0 1.0	1.0 1.0 1.0
1745855	META:CYCLOHEXANONE-DEHYDROGENASE-RXN	1591752 1556679	1581161 1566115	1.0 1.0	1.0 1.0
1745858	META:RXN-8748	1583219 1561416	1565186 1542760	1.0 1.0	1.0 1.0
1745860	META:RXN-8747	1583219 1612458	1565186 1561416 1572800	1.0 1.0	1.0 1.0 1.0
1745861	META:RXN-8746	1613326 1583219	1613036 1612458 1572800	1.0 1.0	1.0 1.0 2.0
1745863	META:RXN-8743	1561363 1583219	1613036 1572800 1561343	1.0 1.0	1.0 2.0 1.0
1745865	META:RXN-8740	1586414 1556227	1595152 1572800	1.0 1.0	1.0 1.0
1745868	META:RXN1G-840	1572800 1618482 1616129	1551441 1616123 1618793	1.0 1.0 1.0	1.0 1.0 1.0
1745869	META:GST-RXN	1599116 1587891	1533314 1538677 1572800	1.0 1.0	1.0 1.0 1.0
1745870	META:CHOLESTENONE-5-ALPHA-REDUCTASE-RXN	1610854 1611153	1572800 1569568 1557792	1.0 1.0	1.0 1.0 1.0
1745872	META:RXN-8729	1597689 1588308	1572800 1608499 1613455	1.0 1.0	1.0 1.0 1.0
1745874	META:RXN-8739	1586414 1613036 1568868 1572800	1546693 1572364 1583219 1596807	1.0 1.0 1.0 1.0	1.0 1.0 1.0 1.0
1745877	META:RXN-8738	1586414 1572800 1564445	1564432 1583219	1.0 2.0 1.0	1.0 1.0
1745879	META:3.1.2.21-RXN	1583219 1616494	1602137 1616123 1572800	1.0 1.0	1.0 1.0 1.0
1745881	META:RXN-7405	1600052 1572800 1569568 1572576	1584012 1610854 1551441 1583219 1562255	4.0 5.0 1.0 1.0	1.0 1.0 4.0 1.0 5.0
1745882	META:RXN-8737	1569568 1572800 1586414 1564299	1583219 1610854 1564289	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1745883	META:RXN-8736	1564452 1597028	1541356 1564445 1572800	1.0 1.0	1.0 1.0 1.0
1745884	META:RXN-8735	1569568 1564299 1572800 1586414	1583219 1610854 1564452	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1745885	META:RXN-7404	1572576 1600052 1572800	1547376 1562255 1551441	1.0 2.0 1.0	1.0 3.0 2.0
1745886	META:RXN-7401	1572800 1584300 1594169	1542628 1570608	1.0 1.0 1.0	1.0 1.0
1745887	META:RXN-8732	1564294 1583219	1572540 1611733	1.0 1.0	1.0 1.0
1717248	META:ESTRONE-SULFOTRANSFERASE-RXN	1597689 1614686	1608499 1572800 1537210	1.0 1.0	1.0 1.0 1.0
1717251	META:PYRUVFORMLY-RXN	1572576 1589894	1586812 1562255	1.0 1.0	1.0 1.0
1717260	META:3.2.1.84-RXN	1594497 1583219	1538151 1594497	-1.0 1.0	1.0 -1.0
1717262	META:3-SULFINYL-PYRUVATE-SPON-RXN	1607458 1583219	1578346 1586812 1572800	1.0 1.0	1.0 1.0 1.0
1717264	META:R205-RXN	1562255 1572800 1563368	1603463 1572576	1.0 1.0 1.0	1.0 1.0
1717265	META:AMINEPHEN-RXN	1583219 1586414 1533321	1590160 1559101 1598043	1.0 1.0 1.0	1.0 1.0 1.0
1717268	META:ANHYDROTETRACYCLINE-MONOOXYGENASE-RXN	1596790 1572800 1569568 1586414	1610854 1580785 1583219	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1717271	META:D-ARABINOSE-1-DEHYDROGENASE-RXN	1563457 1594935	1572800 1610842 1557347	1.0 1.0	1.0 1.0 1.0
1717275	META:GMP-SYN-NH3-RXN	1598903 1598043 1611946	1570608 1611144 1572800 1543854	1.0 1.0 1.0	1.0 1.0 2.0 1.0
1717277	META:ALLOSE-KINASE-RXN	1611946 1606778	1610535 1572800 1594469	1.0 1.0	1.0 1.0 1.0
1748032	META:2.1.1.124-RXN	1544376 1597028	1572800 1590779 1541356	1.0 1.0	1.0 1.0 1.0
1748034	META:3.2.1.35-RXN	1583219 1589165	1557865	-1.0 1.0	-1.0
1748035	META:TRANS-OCTAPRENYLTRANSTRANSFERASE-RXN	1599022 1581713	1570608 1535601	1.0 7.0	7.0 1.0
1748038	META:DIAMINOPIMDECARB-RXN	1572800 1555763	1559426 1551441	1.0 1.0	1.0 1.0
1748043	META:HYDROXYGLUTAMATE-DECARBOXYLASE-RXN	1572800 1553386	1588695 1551441	1.0 1.0	1.0 1.0
1748046	META:RXNN-404	1583219 1566605	1578255 1598043	1.0 1.0	1.0 1.0
1748049	META:3.4.15.4-RXN	1616039 1583219	1615896 1616049	1.0 1.0	1.0 1.0
1748051	META:2.1.3.1-RXN	1586812 1558982	1567234 1538441	1.0 1.0	1.0 1.0
1748054	META:LYSDECARBOX-RXN	1572800 1559426	1584558 1551441	1.0 1.0	1.0 1.0
1748059	META:2-FUROATE--COA-LIGASE-RXN	1541672 1611946 1562255	1611144 1554118 1570608	1.0 1.0 1.0	1.0 1.0 1.0
1748062	META:STEROID-17-ALPHA-MONOOXYGENASE-RXN	1586414 1573288 1581161	1556679 1562158 1583219	1.0 1.0 1.0	1.0 1.0 1.0
1748063	META:LYSYLTRANSFERASE-RXN	1559364 1618038	1608171 1618036 1572800	1.0 1.0	1.0 1.0 1.0
1748065	META:ENTMULTI-RXN	1596224 1611946 1577915	1611144 1588899 1572800 1570608	3.0 6.0 3.0	6.0 1.0 3.0 6.0
1748069	META:3.4.16.5-RXN	1615896 1583219	1615896 1543731	1.0 1.0	1.0 1.0
1748073	META:PMPOXI-RXN	1586414 1583219 1543899	1590160 1598043 1536940	1.0 1.0 1.0	1.0 1.0 1.0
1748075	META:3SC23OALCAL-RXN	1586414 1577910	1573759 1572800	1.0 1.0	1.0 1.0
1748076	META:ABC-11-RXN	1575381 1611946 1583219	1610535 1575381 1542760	1.0 1.0 1.0	1.0 1.0 1.0
1748077	META:2.4.1.238-RXN	1547135 1545483	1583294 1572800 1613569	1.0 1.0	1.0 1.0 1.0
1748078	META:PYROGLUTAMYL-PEPTIDASE-I-RXN	1583219 1616108	1595423 1615896	1.0 1.0	1.0 1.0
1748080	META:3.2.1.133-RXN	1541712 1583219	1594256	1.0 -1.0	-1.0
1748082	META:RXN1G-554	1618377	1618876 1583219	1.0	1.0 1.0
1748083	META:RXN1G-557	1616129 1572800 1618365	1618885 1616123 1551441	1.0 1.0 1.0	1.0 1.0 1.0
1748084	META:METHANOL-DEHYDROGENASE-RXN	1563457 1565108	1572800 1610842 1596943	1.0 1.0	1.0 1.0 1.0
1748090	META:3.4.22.32-RXN	1615894 1583219	1615896 1615896	1.0 1.0	1.0 1.0
1748093	META:3.2.1.109-RXN	1583219 1592023	1578887	1.0 1.0	-1.0
1748095	META:R313-RXN	1603899 1583219	1605689	1.0 1.0	1.0
1748099	META:INORGPYROPHOSPHAT-RXN	1570608 1583219	1542760 1572800	1.0 1.0	2.0 1.0
1748125	META:RXN3DJ-25	1612752 1583219	1542760 1613284	1.0 1.0	1.0 1.0
1748127	META:RXN1G-574	1618351 1562255	1570519 1616123	1.0 1.0	1.0 1.0
1748128	META:3.1.3.67-RXN	1583219 1599146	1542760 1556779	1.0 1.0	1.0 1.0
1748130	META:CELLULOSE-SYNTHASE-GDP-FORMING-RXN	1601445 1608111	1543606 1582140	-1.0 1.0	1.0 -1.0
1748132	META:GLUTCYSLIG-RXN	1534773 1543802 1611946	1572800 1542760 1610535 1595401	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1748139	META:TRANS-RXN-181A	1613673 1572800	1572800 1613673	1.0 1.0	1.0 1.0
1748140	META:SUCROSE-SYNTHASE-RXN	1589318 1545483	1562305 1572800 1583294	1.0 1.0	1.0 1.0 1.0
1748148	META:RXN1G-580	1572800 1616129 1618897	1616123 1618887 1551441	1.0 1.0 1.0	1.0 1.0 1.0
1748149	META:1.1.1.199-RXN	1572800 1567401 1610842	1563457 1567353	2.0 1.0 1.0	1.0 1.0
1748152	META:RXN1G-582	1616129 1572800 1617586	1551441 1618881 1616123	1.0 1.0 1.0	1.0 1.0 1.0
1748153	META:3PGAREARR-RXN	1605743	1539056	1.0	1.0
1748160	META:PROCOLLAGEN-GLUCOSYLTRANSFERASE-RXN	1536447 1545483	1572800 1583294 1608327	1.0 1.0	1.0 1.0 1.0
1748162	META:ABC-34-RXN	1550348 1583219 1611946	1610535 1572800 1542760 1550348	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1748163	META:RXN-8819	1552279 1586414 1572800	1546693 1563854	1.0 1.0 1.0	1.0 1.0
1748164	META:RXN-8818	1586414 1562282	1572800 1609566	1.0 1.0	1.0 1.0
1748167	META:RXN-8827	1589327 1583219	1572800 1589310 1549494	1.0 1.0	1.0 1.0 1.0
1748169	META:RXN-8826	1586414 1589337	1589327 1572800	1.0 1.0	1.0 1.0
1748170	META:RXN-8825	1610842 1591212 1586414	1589337 1546693 1563457	1.0 1.0 1.0	1.0 1.0 1.0
1748171	META:RXN-8824	1591252 1583219	1572800 1535250 1586812	1.0 1.0	1.0 1.0 1.0
1748172	META:FORMATETHFLIG-RXN	1585747 1589894 1611946	1542760 1594382 1610535	1.0 1.0 1.0	1.0 -1.0 1.0
1748175	META:RXN-8823	1586414 1591259	1572800 1591252	1.0 1.0	1.0 1.0
1748176	META:RXN-8822	1572800 1610842 1591264	1563457 1591259	2.0 1.0 1.0	1.0 1.0
1748177	META:3.4.13.19-RXN	1616049 1583219	1543731	1.0 1.0	-1.0
1748179	META:RXN-8821	1591206 1569568 1586414	1546693 1610854 1591264 1583219 1572800	1.0 1.0 1.0	1.0 1.0 1.0 1.0 1.0
1748180	META:RXN-8820	1610842 1591216 1586414	1563457 1546693 1591206	1.0 1.0 1.0	1.0 1.0 1.0
1748181	META:3.1.4.37-RXN	1595623 1583219	1572800 1595035	1.0 1.0	1.0 1.0
1748183	META:2.1.1.77-RXN	1597028 1586512	1541356 1600048	1.0 1.0	1.0 1.0
1748187	META:ABC-28-RXN	1611946 1583219 1579927	1572800 1610535 1542760 1579927	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1748188	META:PURINE-IMIDAZOLE-RING-CYCLASE-RXN	1582107	1583219 1573511	1.0	1.0 1.0
1748190	META:ORNITHINE-CYCLODEAMINASE-RXN	1614831	1598043 1570869	1.0	1.0 1.0
1748196	META:TAGAALDOL-RXN	1572512	1590710 1543485	1.0	1.0 1.0
1748199	META:RXN-8809	1562735 1606140 1583219	1572800 1560623 1591137 1562255	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1748202	META:RXN-8807	1577109 1549494	1572576 1578640	1.0 1.0	1.0 1.0
1748205	META:RXN-8806	1572800 1610842 1586414 1601699	1583219 1541324 1563457	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1748206	META:RXN-8815	1569568 1572800 1586758	1610854 1583219 1596970	2.0 2.0 1.0	2.0 1.0 1.0
1748207	META:RXN-8814	1610842 1609571 1586414	1546693 1563457 1569611	1.0 1.0 1.0	1.0 1.0 1.0
1748208	META:RXN-8813	1581713 1610922	1545223 1570608	1.0 1.0	1.0 1.0
1748211	META:RXN-8812	1591163 1597028	1591132 1572800 1541356	1.0 1.0	1.0 1.0 1.0
1748213	META:RXN-8811	1591168 1583219	1591163 1572800	1.0 1.0	1.0 2.0
1748214	META:RXN-8810	1568414 1535631	1591168 1542760	1.0 1.0	1.0 1.0
1748215	META:2.4.2.27-RXN	1533444 1597266	1572800 1580765 1551514	1.0 1.0	1.0 1.0 1.0
1748218	META:THIOETHANOLAMINE-S-ACETYLTRANSFERASE-RXN	1566580 1572576	1562255 1611421	1.0 1.0	1.0 1.0
1748221	META:PYRIDOXAL-4-DEHYDROGENASE-RXN	1563457 1586827	1572800 1556533 1610842	1.0 1.0	1.0 1.0 1.0
1748224	META:RXN3DJ-64	1583219 1608674	1595818 1572800 1583294	1.0 1.0	1.0 1.0 1.0
1748226	META:METHYLGALLATE-RXN	1586414 1555416	1562467 1565108 1572800	1.0 1.0	1.0 1.0 1.0
1748228	META:3.1.13.5-RXN	1583219 1616970	1616591 1544025	1.0 1.0	1.0 1.0
1748229	META:BADH-RXN	1586957 1583219 1563457	1610842 1572800 1538885	1.0 1.0 1.0	1.0 2.0 1.0
1748236	META:RXN-8805	1538579	1541324 1533453	1.0	1.0 1.0
1748239	META:4.5.1.4-RXN	1583219 1554530	1533044 1572800 1533314 1598043	1.0 1.0	1.0 1.0 1.0 1.0
1748242	META:RXN-8801	1586233	1546371	1.0	1.0
1748245	META:RXN-8800	1542760 1611144	1586233 1587455	1.0 1.0	1.0 1.0
