Id	Entry	Left	Right	LeftStoich	RightStoich
1707801	rxn13069	1492514 1492255 1492773	1492329 1529423	2.0 1.0 1.0	1.0 1.0
1707802	rxn13068	1501693 1492255 1492514	1492329 1529432	1.0 1.0 2.0	1.0 1.0
1707803	rxn14399	1532155 1492225	1532181	1.0 1.0	1.0
1707807	rxn01090	1492981 1492401	1497557 1492273	1.0 1.0	1.0 1.0
1707811	rxn01091	1492225 1497557	1492981 1492718	1.0 1.0	1.0 1.0
1707813	rxn01072	1492255 1492955 1492225	1493206 1492271 1492329	1.0 1.0 1.0	1.0 1.0 1.0
1707816	rxn01073	1495400 1492225	1492955 1492567	1.0 1.0	1.0 1.0
1707821	rxn01070	1492951	1494462	1.0	1.0
1707825	rxn01071	1492238 1492955	1493396 1492256	1.0 1.0	1.0 1.0
1707830	rxn01076	1492961 1492238	1495293 1492256	1.0 1.0	1.0 1.0
1707833	rxn01077	1492961 1492238	1501861 1492256	1.0 1.0	1.0 1.0
1707834	rxn01074	1499229 1492489	1492268 1492958	1.0 1.0	1.0 1.0
1707837	rxn01075	1494704	1492958	1.0	1.0
1707840	rxn01078	1503567 1492225	1492961 1492468	1.0 1.0	1.0 1.0
1707843	rxn01079	1492250 1494400	1492246 1492514 1492961	1.0 1.0	1.0 1.0 1.0
1707847	rxn14390	1495813 1521649 1492255	1531478 1521712 1492225	1.0 1.0 1.0	1.0 1.0 1.0
1707851	rxn13050	1492263 1529257	1492305 1492853	1.0 1.0	1.0 1.0
1707852	rxn14381	1520177 1492981	1519414 1493886	1.0 1.0	1.0 1.0
1707855	rxn14380	1492378 1521641	1492273 1522408	1.0 1.0	1.0 1.0
1707860	rxn13052	1492263 1492255 1529251	1496276 1492305 1492225	1.0 1.0 1.0	1.0 1.0 1.0
1707861	rxn14383	1492240 1495304	1498935 1492243 1492514	1.0 1.0	1.0 1.0 1.0
1707863	rxn13051	1492263 1529254	1492305 1497387	1.0 1.0	1.0 1.0
1707864	rxn14382	1520183 1492481	1520174 1495250	1.0 1.0	1.0 1.0
1707870	rxn13054	1529270 1492263	1496450 1492305	1.0 1.0	1.0 1.0
1707871	rxn14385	1523048 1492246 1492255	1492250 1492225 1531355	1.0 1.0 1.0	1.0 1.0 1.0
1707874	rxn13053	1492263 1529273	1492305 1501712	1.0 1.0	1.0 1.0
1707875	rxn14384	1520174 1530788	1530793 1520183	1.0 1.0	1.0 1.0
1707877	rxn13056	1492263 1529248	1492305	1.0 1.0	2.0
1707878	rxn14387	1492283 1531749	1492294 1531751	1.0 1.0	1.0 1.0
1707882	rxn13055	1529276 1492263	1492305 1501693	1.0 1.0	1.0 1.0
1707883	rxn14386	1492240 1520841	1520782 1492243 1492514	1.0 1.0	1.0 1.0 1.0
1707885	rxn13058	1529353 1492255	1492329 1529390	1.0 1.0	1.0 1.0
1707886	rxn14389	1512594 1492514 1492246	1492250 1504161	1.0 1.0 1.0	1.0 1.0
1707889	rxn13057	1492255 1529356	1492329 1529387	1.0 1.0	1.0 1.0
1707890	rxn14388	1530553 1530555	1492258 1521689	1.0 1.0	1.0 1.0
1707895	rxn13059	1529369 1492255	1529378 1492329	1.0 1.0	1.0 1.0
1707896	rxn01080	1492961	1494662	1.0	1.0
1707902	rxn13090	1492246 1492514 1529468	1529381 1492250	1.0 1.0 1.0	1.0 1.0
1707906	rxn13092	1529465 1492514 1492246	1529375 1492250	1.0 1.0 1.0	1.0 1.0
1707907	rxn13091	1529471 1492514 1492246	1529387 1492250	1.0 1.0 1.0	1.0 1.0
1707908	rxn13083	1495622 1496485	1492276 1520257	1.0 1.0	1.0 1.0
1707912	rxn13085	1492765 1492283	1492910 1492266 1493320	1.0 1.0	1.0 1.0 1.0
1707914	rxn13087	1492514 1492246 1529384	1492250 1529414	1.0 1.0 1.0	1.0 1.0
1707915	rxn13086	1520177	1529318 1529459 1529339	2.0	1.0 1.0 1.0
1707919	rxn13089	1529378 1492246 1492514	1492250 1529411	1.0 1.0 1.0	1.0 1.0
1707920	rxn13088	1529390 1492246 1492514	1529417 1492250	1.0 1.0 1.0	1.0 1.0
1707921	rxn01094	1499859 1492240	1492243 1492983 1492514	1.0 1.0	1.0 1.0 1.0
1707925	rxn01095	1492255 1492983	1499125 1492514	1.0 1.0	1.0 2.0
1707928	rxn01092	1492981 1493919	1492417 1503030 1492514	1.0 1.0	1.0 1.0 1.0
1707929	rxn01093	1492238 1492983 1492514	1492268 1499636	1.0 1.0 1.0	1.0 1.0
1707935	rxn01098	1492983 1492238 1492451	1499906 1492286 1492268	1.0 1.0 1.0	1.0 1.0 1.0
1707937	rxn01099	1492986 1492225	1492514 1493187 1492258	1.0 1.0	1.0 1.0 1.0
1707940	rxn01096	1492983 1492255	1500382 1492514	1.0 1.0	1.0 1.0
1707943	rxn01097	1492238 1492983 1492451	1492514 1492256 1492258 1499906	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1707944	rxn13081	1529372 1492273	1495616 1519393 1492225	1.0 1.0	1.0 1.0 1.0
1707948	rxn13080	1529372 1492659	1494229 1519393 1492225	1.0 1.0	1.0 1.0 1.0
1707949	rxn13072	1492246 1499225	1492250 1495210 1492258	1.0 1.0	1.0 1.0 1.0
1707953	rxn13071	1499225 1492243	1492240 1492258 1495210	1.0 1.0	1.0 1.0 1.0
1707954	rxn13074	1520160 1492514	1492514 1520160	1.0 1.0	1.0 1.0
1707958	rxn13075	1496485 1493383 1493383 1496485	1520257 1493266 1493266 1520257	1.0 1.0 1.0 1.0	1.0 1.0 1.0 1.0
1707960	rxn13078	1492256 1529372	1519393 1493020	1.0 1.0	1.0 1.0
1707961	rxn13077	1492721 1492514 1520257	1496485 1492726	2.0 1.5 1.0	1.0 2.0
1707965	rxn13079	1529372 1492352	1493448 1492225 1519393	1.0 1.0	1.0 1.0 1.0
1707966	rxn02370	1500491	1495202 1492514	1.0	1.0 1.0
1707969	rxn01040	1492923	1493961	1.0	1.0
1707971	rxn02371	1492255 1492514 1492243 1495287	1492225 1495206 1492240	1.0 1.0 1.0 1.0	2.0 1.0 1.0
1707974	rxn01043	1492250 1493491	1492929 1492514 1492246	1.0 1.0	1.0 1.0 1.0
1707979	rxn02374	1495210	1492225 1492514 1499460	1.0	1.0 1.0 1.0
1707990	rxn01044	1492929	1493302	1.0	1.0
1707994	rxn02375	1496622 1492238	1492256 1495215	1.0 1.0	1.0 1.0
1707997	rxn01041	1492929 1492240	1492243 1492514 1496937	1.0 1.0	1.0 1.0 1.0
1705793	rxn04160	1492238 1497826	1496725 1492258 1492256	1.0 1.0	1.0 1.0 1.0
1705796	rxn04142	1502064	1492363 1492533	1.0	1.0 1.0
1705802	rxn05474	1494037 1492514	1492514 1494037	1.0 1.0	1.0 1.0
1705806	rxn04141	1492250 1512392	1502011 1492246 1492514	1.0 1.0	1.0 1.0 1.0
1705809	rxn05475	1492514 1520117	1520117 1492514	1.0 1.0	1.0 1.0
1705812	rxn04140	1492225 1492255 1493044	1492461 1492329 1492271	1.0 1.0 1.0	1.0 1.0 1.0
1705814	rxn05476	1495631 1492514	1492514 1495631	1.0 1.0	1.0 1.0
1705818	rxn05477	1502498 1492514	1502498 1492514	1.0 1.0	1.0 1.0
1705822	rxn04146	1503059	1503063	1.0	1.0
1705824	rxn05470	1492514 1492880	1492880 1492514	1.0 1.0	1.0 1.0
1705829	rxn04145	1503059	1503062	1.0	1.0
1705831	rxn05471	1492814 1492514	1492814 1492514	1.0 1.0	1.0 1.0
1705837	rxn04144	1502692	1502693	1.0	1.0
1705839	rxn05472	1492514 1497004	1497004 1492514	1.0 1.0	1.0 1.0
1705842	rxn04143	1492240 1494622	1492514 1498792 1492243	1.0 1.0	1.0 1.0 1.0
1705843	rxn05473	1492514 1494804	1494804 1492514	1.0 1.0	1.0 1.0
1705847	rxn04149	1502438 1492255	1492225 1502445	2.0 1.0	2.0 2.0
1705849	rxn04148	1502441 1492255	1492225 1502448	2.0 1.0	2.0 2.0
1705851	rxn04147	1492514 1492246 1493640	1492250 1494294 1492268	1.0 1.0 2.0	1.0 1.0 2.0
1705853	rxn05478	1503240 1492514	1492514 1503240	1.0 1.0	1.0 1.0
1705857	rxn05479	1492514 1492986	1492986 1492514	1.0 1.0	1.0 1.0
1705861	rxn05480	1492514 1495639	1492514 1495639	1.0 1.0	1.0 1.0
1705865	rxn04175	1503054	1492268 1512524	1.0	1.0 1.0
1705868	rxn04174	1503054	1512522 1492268	1.0	1.0 1.0
1705870	rxn04173	1503054	1503050 1492268	1.0	1.0 1.0
1705871	rxn04179	1493414	1492268 1512551	1.0	1.0 1.0
1705878	rxn04178	1503054	1492268 1512527	1.0	1.0 1.0
1705879	rxn04177	1503054	1512526 1492268	1.0	1.0 1.0
1705880	rxn04176	1503054	1492268 1512525	1.0	1.0 1.0
1705881	rxn04182	1492246 1492255 1512556 1492514	1492250 1512560 1492225	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1705888	rxn04181	1512554 1492246 1492255 1492514	1492250 1512558 1492225	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1705895	rxn04180	1512554 1492305	1492263 1512556	1.0 1.0	1.0 1.0
1705898	rxn04164	1492514 1512442	1501766	1.0 1.0	1.0
1705900	rxn05496	1492367 1492514	1492514 1492367	1.0 1.0	1.0 1.0
1705907	rxn04163	1512403	1512442	1.0	1.0
1705909	rxn05497	1492286 1492514	1492514 1492286	1.0 1.0	1.0 1.0
1705913	rxn04162	1492250 1512403	1512400 1492246 1492514	1.0 1.0	1.0 1.0 2.0
1705914	rxn05498	1520116	1520116	1.0	1.0
1705919	rxn04161	1501909 1496725	1492268 1501766	1.0 1.0	1.0 1.0
1705921	rxn05499	1493035	1493035	1.0	1.0
1705924	rxn04168	1492246 1492514 1512497 1492255	1492225 1492250 1512512	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1705927	rxn04167	1492246 1492255 1512492	1512497 1492250 1492225	1.0 1.0 1.0	1.0 1.0 1.0
1705930	rxn05493	1492321 1492514	1492321 1492514	1.0 1.0	1.0 1.0
1705936	rxn04166	1492255 1512489 1492246 1492514	1492225 1512492 1492250	1.0 1.0 1.0 1.0	2.0 1.0 1.0
1705937	rxn05494	1492514 1492761	1492514 1492761	1.0 1.0	1.0 1.0
1705945	rxn04165	1492246 1503059 1492514 1492255	1492250 1512489 1492225	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1705946	rxn05495	1492599 1492514	1492599 1492514	1.0 1.0	1.0 1.0
1705951	rxn04169	1512512 1492255 1492514 1492246	1492225 1492250 1503064	1.0 1.0 1.0 1.0	2.0 1.0 1.0
1705952	rxn04171	1503064 1492255 1492246	1492225 1492250 1512456	1.0 1.0 1.0	1.0 1.0 1.0
1705953	rxn04170	1512512 1492246 1492255 1492514	1492225 1512517 1492250	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1705954	rxn06813	1522988	1522991	1.0	1.0
1705956	rxn06814	1522995	1502323	1.0	1.0
1705958	rxn06815	1520172 1502347	1502348 1493241	1.0 1.0	1.0 1.0
1705959	rxn06816	1502347	1502374	1.0	1.0
1705961	rxn06810	1492321 1502267	1520143 1502270	1.0 1.0	1.0 1.0
1705962	rxn06811	1502318 1519414	1492514 1492417 1522988	1.0 1.0	1.0 1.0 1.0
1705966	rxn06812	1519414 1502320	1522991 1492417	1.0 1.0	1.0 1.0
1705972	rxn06817	1521727 1492514 1502348	1520135 1502356	1.0 1.0 1.0	1.0 1.0
1705975	rxn06818	1502352 1522996	1502354 1522997	1.0 1.0	1.0 1.0
1705977	rxn06819	1502360 1492246	1523001 1492250 1502343	1.0 1.0	1.0 1.0 1.0
1705979	rxn06802	1502105 1523489	1522960 1492514 1492286	1.0 1.0	1.0 1.0 1.0
1705980	rxn06803	1502865 1520189	1519767 1519601	1.0 1.0	1.0 1.0
1705983	rxn06804	1492283 1522966	1492514 1522968 1492294	1.0 1.0	1.0 1.0 1.0
1705984	rxn06805	1492283 1522968	1522970 1492294	1.0 1.0	1.0 1.0
1705985	rxn06800	1492425 1522957	1492396 1502505	1.0 1.0	1.0 1.0
1705986	rxn06801	1502071	1522959 1492298	1.0	1.0 1.0
1705988	rxn06806	1502095 1520135	1523253	1.0 1.0	1.0
1705990	rxn06807	1502119	1502131	1.0	1.0
1705992	rxn06808	1522976 1492225	1502127	1.0 1.0	1.0
1705994	rxn06809	1492255 1502139	1492225 1522986	1.0 1.0	1.0 1.0
1705996	rxn06830	1523048	1523057	1.0	1.0
1705998	rxn05504	1520115 1492238 1492238 1492225 1492225	1492514 1492258 1520115 1492258 1492256 1492256	1.0 1.0 1.0 1.0 1.0	1.0 1.0 1.0 1.0 1.0 1.0
1706002	rxn06835	1523084 1522081	1523088 1520163	1.0 1.0	1.0 1.0
1706004	rxn05505	1520115 1492514	1520115 1492514	1.0 1.0	1.0 1.0
1706007	rxn06836	1502617 1521307	1492514 1520873 1502620	1.0 5.0	5.0 5.0 1.0
1706013	rxn05506	1495784	1495784	1.0	1.0
1706017	rxn06837	1521307 1502628	1502631 1520873 1492514	5.0 1.0	1.0 5.0 4.0
1706019	rxn05507	1504299	1504299	1.0	1.0
1706022	rxn06838	1502644 1521307	1492514 1520873 1502647	1.0 5.0	5.0 5.0 1.0
1706023	rxn05500	1493191 1492514	1493191 1492514	1.0 1.0	1.0 1.0
1706026	rxn06831	1492283 1492514 1519429	1492294 1519562	1.0 1.0 1.0	1.0 1.0
1706029	rxn05501	1492487 1492487 1503224 1503224	1503226 1492298 1503226 1492298	1.0 1.0 1.0 1.0	1.0 1.0 1.0 1.0
1706033	rxn06832	1519429 1492283	1492294 1523244	1.0 1.0	1.0 1.0
1706035	rxn05502	1502780 1492514	1502780 1492514	1.0 1.0	1.0 1.0
1706039	rxn06833	1492864 1502560 1502560 1492864	1492268 1523057 1523057 1492268	1.0 1.0 1.0 1.0	1.0 1.0 1.0 1.0
1706040	rxn06834	1523070 1492593	1492352 1523074	1.0 1.0	1.0 1.0
1706043	rxn05508	1492514 1492844	1492844 1492514	1.0 1.0	1.0 1.0
1706050	rxn06839	1520136 1502433	1492514 1502689 1520137	1.0 1.0	2.0 1.0 1.0
1706052	rxn06824	1521924 1492305	1523018 1492263	1.0 1.0	1.0 1.0
1706053	rxn06825	1521924 1492363	1523021	1.0 1.0	1.0
1706055	rxn06826	1502401 1520137	1492514 1502403 1520136	1.0 1.0	6.0 1.0 1.0
1706057	rxn06827	1520136 1502405	1520137 1492514 1502407	1.0 1.0	1.0 6.0 1.0
1706059	rxn06820	1522999 1502347	1492514 1492258 1502367	1.0 1.0	1.0 1.0 1.0
1706063	rxn06821	1523003 1520137 1520210	1523008 1520136	1.0 1.0 1.0	1.0 1.0
1706065	rxn06822	1492331 1523006	1523007 1492273	1.0 1.0	1.0 1.0
1706066	rxn06823	1523007 1492225	1523006 1492335	1.0 1.0	1.0 1.0
1706069	rxn06828	1523037	1492339 1523257	1.0	1.0 1.0
1706071	rxn06829	1520136 1502433	1520137 1502687	1.0 1.0	1.0 1.0
1706073	rxn04230	1512533	1503051	1.0	1.0
1706075	rxn05562	1492619 1492258	1492619 1492258	1.0 2.0	1.0 2.0
1706079	rxn06893	1492732 1492514 1493831 1492668	1504083 1492396	1.0 1.0 1.0 1.0	1.0 2.0
1705504	rxn05661	1492514 1497186	1492514 1497186	1.0 1.0	1.0 1.0
1705508	rxn06992	1493518 1512379	1512380	1.0 1.0	1.0
1705510	rxn06993	1512379	1508158	1.0	1.0
1705512	rxn05663	1492504 1492514	1492514 1492504	1.0 1.0	1.0 1.0
1705520	rxn06994	1495828	1512137	1.0	1.0
1705522	rxn03002	1492225 1500232	1499338 1492514 1492258	1.0 1.0	1.0 1.0 1.0
1705525	rxn04333	1492514 1492246 1512708	1492250 1512710	1.0 1.0 1.0	1.0 1.0
1705527	rxn03001	1500188 1492250	1492246 1499300 1492514	1.0 1.0	1.0 1.0 1.0
1705534	rxn04332	1494946	1507016	1.0	1.0
1705536	rxn03000	1492240 1500188	1492514 1492243 1499300	1.0 1.0	1.0 1.0 1.0
1705540	rxn04331	1492246 1492255 1512690	1492514 1492250 1512692 1492225	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1705542	rxn06990	1520167 1492514 1492240	1520170 1492243	1.0 1.0 1.0	1.0 1.0
1705545	rxn04330	1494946	1507018	1.0	1.0
1705547	rxn06991	1521233 1511664	1512368 1492225 1521401	1.0 1.0	1.0 1.0 1.0
1705555	rxn03006	1492266 1492225 1492250 1495287	1501449 1492255	1.0 4.0 3.0 1.0	1.0 3.0
1705557	rxn04337	1512710 1492283	1512712 1492514 1492294	1.0 1.0	1.0 1.0 1.0
1705559	rxn05669	1492514 1492933	1492933 1492514	1.0 1.0	1.0 1.0
1705565	rxn03005	1492514 1492609 1500192	1499373 1492225 1493626	2.0 1.0 1.0	1.0 1.0 1.0
1705567	rxn04336	1492514 1492246 1512692	1512694 1492250	1.0 1.0 1.0	1.0 1.0
1705569	rxn03004	1499373 1493094	1492609 1500192 1492514	1.0 1.0	1.0 1.0 1.0
1705579	rxn04335	1512676 1492514 1492246	1512678 1492250	1.0 1.0 1.0	1.0 1.0
1705581	rxn03003	1500246 1492514	1492266 1499349	1.0 2.0	1.0 1.0
1705586	rxn04334	1492514 1492246 1512724	1492250 1512726	1.0 1.0 1.0	1.0 1.0
1705588	rxn05665	1492514 1492630	1492630 1492514	1.0 1.0	1.0 1.0
1705592	rxn03009	1492777 1499895	1499415 1492335	1.0 1.0	1.0 1.0
1705598	rxn06997	1492225	1492342	1.0	1.0
1705600	rxn03008	1492240 1499396	1492243 1499469 1492514	1.0 1.0	1.0 1.0 1.0
1705604	rxn04339	1512678 1492283	1492294 1512680 1492514	1.0 1.0	1.0 1.0 1.0
1705606	rxn05667	1492544	1492544	1.0	1.0
1705614	rxn06998	1492853	1492263	1.0	1.0
1705616	rxn03007	1492250 1499386	1501921 1492246 1492514	1.0 1.0	1.0 1.0 1.0
1705618	rxn04338	1512726 1492283	1492514 1492294 1512728	1.0 1.0	1.0 1.0 1.0
1705620	rxn06999	1519601	1519414	1.0	1.0
1705622	rxn06981	1493754 1492514 1520167	1520170 1512050	1.0 2.0 1.0	1.0 1.0
1705624	rxn05651	1492425 1492514	1492425 1492514	1.0 1.0	1.0 1.0
1705628	rxn06982	1520167 1512050 1492514	1502687 1520170	1.0 1.0 2.0	1.0 1.0
1705631	rxn05652	1493320 1492514	1492514 1493320	1.0 1.0	1.0 1.0
1705634	rxn06983	1494386 1522342 1492514	1520386 1495029	1.0 1.0 1.0	1.0 1.0
1705635	rxn05653	1493140	1493140	1.0	1.0
1705638	rxn06984	1492514 1511605 1492255 1492243	1500364 1492240	1.0 1.0 1.0 1.0	1.0 1.0
1705640	rxn04322	1512764 1512586	1493456 1512765	1.0 1.0	1.0 1.0
1705642	rxn04321	1512586 1512757	1512759 1493456	1.0 1.0	1.0 1.0
1705644	rxn04320	1492529 1497335 1492604	1492263 1492266 1512764	1.0 1.0 1.0	1.0 1.0 1.0
1705646	rxn06980	1492514 1520167 1493754	1520170 1502433	4.0 1.0 1.0	1.0 1.0
1705649	rxn04326	1492255 1492246 1512706	1512708 1492225 1492514 1492250	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1705651	rxn06989	1508036	1512328	1.0	1.0
1705653	rxn04325	1512765 1492255 1492514 1492246	1492225 1512766 1492250	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1705655	rxn05659	1492514 1492919	1492919 1492514	1.0 1.0	1.0 1.0
1705658	rxn04324	1512759 1492514 1492255 1492246	1512763 1492250 1492225	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1705660	rxn04323	1492246 1492255 1492514 1512759	1492250 1492225 1512762	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1705662	rxn05654	1492514 1492372	1492372 1492514	1.0 1.0	1.0 1.0
1705669	rxn06985	1512170	1508036	1.0	1.0
1705671	rxn04329	1512674 1492246 1492255	1492225 1512676 1492250 1492514	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1705673	rxn05655	1492487 1492548 1492548 1492487	1492298 1497378 1497378 1492298	1.0 1.0 1.0 1.0	1.0 1.0 1.0 1.0
1705678	rxn06986	1512170	1507840	1.0	1.0
1705680	rxn04328	1492246 1512722 1492255	1492225 1492250 1512724 1492514	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1705682	rxn05656	1492238 1492238 1492225 1515366 1492225	1492258 1492258 1492256 1492256 1515366 1492514	1.0 1.0 1.0 1.0 1.0	1.0 1.0 1.0 1.0 1.0 1.0
1705686	rxn06987	1512074	1504940	1.0	1.0
1705688	rxn04327	1494946	1507043	1.0	1.0
1705690	rxn05657	1496636 1492225 1492238 1492225 1492238	1496636 1492256 1492514 1492256 1492258 1492258	1.0 1.0 1.0 1.0 1.0	1.0 1.0 1.0 1.0 1.0 1.0
1705694	rxn06988	1508036	1512148	1.0	1.0
1705696	rxn04197	1512458	1512460	1.0	1.0
1705698	rxn04196	1492321 1512462 1492255	1492372 1512464 1492266 1492225	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1705699	rxn04195	1512456 1492321 1492255	1512462 1492372 1492266	1.0 1.0 1.0	1.0 1.0 1.0
1705700	rxn04194	1493414	1512548	1.0	1.0
1705702	rxn04199	1512464	1512468 1492266	1.0	1.0 1.0
1705703	rxn04198	1512460	1492514 1512466	1.0	2.0 1.0
1705705	rxn04186	1512569	1512542	1.0	1.0
1705707	rxn04185	1493414	1512569	1.0	1.0
1705709	rxn04184	1512185 1492305	1492263 1512567	1.0 1.0	1.0 1.0
1705712	rxn04183	1493796 1512565	1492263 1512185	1.0 1.0	1.0 1.0
1705715	rxn04189	1512542	1503053	1.0	1.0
1705717	rxn04188	1512569	1512546	1.0	1.0
1705719	rxn04187	1512569	1512544	1.0	1.0
1705721	rxn04193	1512567	1505215	1.0	1.0
1705723	rxn04192	1512560	1512565	1.0	1.0
1705725	rxn04191	1512558	1512565	1.0	1.0
1705727	rxn04190	1512544	1503053	1.0	1.0
1705729	rxn04153	1512394 1492246 1492255 1492514	1492250 1512397 1492225	1.0 1.0 1.0 1.0	1.0 1.0 2.0
1705733	rxn05485	1492487 1492487 1492786 1492786	1493439 1493439 1492298 1492298	1.0 1.0 1.0 1.0	1.0 1.0 1.0 1.0
1705736	rxn04152	1500466 1492255 1492246 1492514	1512394 1492225 1492250	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1705737	rxn05486	1492514 1494081	1494081 1492514	1.0 1.0	1.0 1.0
1705741	rxn04151	1502441 1492514	1502438	1.0 4.0	1.0
1705743	rxn05487	1493211 1492514	1493211 1492514	1.0 1.0	1.0 1.0
1705746	rxn04150	1492514 1502443	1502441	2.0 1.0	1.0
1705748	rxn05488	1492514 1492342	1492514 1492342	1.0 1.0	1.0 1.0
1705755	rxn04157	1512397	1512400 1492514	1.0	1.0 3.0
1705757	rxn05481	1492514 1498187	1492514 1498187	1.0 1.0	1.0 1.0
1705761	rxn04156	1512394	1512397 1492514	1.0	1.0 2.0
1705763	rxn05482	1493394 1492514	1493394 1492514	1.0 1.0	1.0 1.0
1705767	rxn04155	1492225 1500466	1512394 1492514	1.0 1.0	1.0 2.0
1705769	rxn05483	1493841	1493841	1.0	1.0
1705772	rxn04154	1512397 1492246 1492255	1492225 1492250 1512400	1.0 1.0 1.0	2.0 1.0 1.0
1705773	rxn05484	1492887 1492514	1492887 1492514	1.0 1.0	1.0 1.0
1705776	rxn04159	1492246 1492514 1512403	1492250 1496725	1.0 1.0 1.0	1.0 1.0
1705779	rxn04158	1512400 1492514	1497826	1.0 2.0	1.0
1705781	rxn05489	1493682 1492225 1492238 1492238 1492225	1492256 1492258 1493682 1492256 1492514 1492258	1.0 1.0 1.0 1.0 1.0	1.0 1.0 1.0 1.0 1.0 1.0
1705785	rxn05490	1492238 1492238 1492225 1493682 1492225	1492514 1492258 1492256 1492256 1492258 1493682	1.0 1.0 1.0 1.0 1.0	1.0 1.0 1.0 1.0 1.0 1.0
1705789	rxn05491	1492826 1492514	1492514 1492826	1.0 1.0	1.0 1.0
1706081	rxn05563	1492559 1492258	1492258 1492559	1.0 2.0	2.0 1.0
1706084	rxn05564	1493375 1492514	1493375 1492514	1.0 1.0	1.0 1.0
1706086	rxn06895	1492255 1492321 1504009	1492266 1504012 1492225 1492372	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1706088	rxn05565	1494581 1492514	1492514 1494581	1.0 1.0	1.0 1.0
1706093	rxn06896	1520136 1497948	1493796 1520137 1492225	1.0 1.0	1.0 1.0 1.0
1706094	rxn04234	1492240 1497361 1492225	1512611 1492514 1492243	1.0 1.0 1.0	1.0 2.0 1.0
1706095	rxn04233	1492514 1504058 1500913	1493659 1495365	1.0 1.0 1.0	1.0 1.0
1706097	rxn06890	1525099 1492225	1504122 1492514	1.0 1.0	1.0 3.0
1706099	rxn04232	1512531	1512539	1.0	1.0
1706101	rxn05560	1492584 1492584 1492487 1492487	1495020 1495020 1492298 1492298	1.0 1.0 1.0 1.0	1.0 1.0 1.0 1.0
1706108	rxn06891	1520137 1504176 1492514	1504178 1520136	1.0 1.0 2.0	1.0 1.0
1706110	rxn04231	1512532	1512534	1.0	1.0
1706112	rxn05561	1492514 1492707	1492707 1492514	1.0 1.0	1.0 1.0
1706116	rxn06892	1492255 1520137 1500620	1520136 1504204	1.0 1.0 1.0	1.0 1.0
1706118	rxn04238	1512635 1492225	1492514 1512638	1.0 1.0	1.0 1.0
1706120	rxn04237	1512621 1492225	1512633	1.0 1.0	1.0
1706123	rxn04236	1512611 1492238 1492514 1492263	1492268 1512621 1492286	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1706124	rxn04235	1512611 1492263 1492238	1492258 1512621 1492256	1.0 1.0 1.0	1.0 1.0 1.0
1706125	rxn05566	1492718 1492514	1492718 1492514	1.0 1.0	1.0 1.0
1706130	rxn06897	1504370 1492331	1523342 1492273	1.0 1.0	1.0 1.0
1706133	rxn05567	1492487 1496060 1496060 1492487	1492298 1492298 1503383 1503383	1.0 1.0 1.0 1.0	1.0 1.0 1.0 1.0
1706136	rxn06898	1492331 1498881	1492273 1523344	1.0 1.0	1.0 1.0
1706140	rxn05568	1493409	1493409	1.0	1.0
1706143	rxn06899	1492899 1492378 1492378 1492899	1492273 1492273 1520324 1520324	1.0 1.0 1.0 1.0	1.0 1.0 1.0 1.0
1706145	rxn04239	1492514 1496180	1511585	2.0 1.0	1.0
1706148	rxn05569	1492487 1492487 1493354 1493354	1493409 1493409 1492298 1492298	1.0 1.0 1.0 1.0	1.0 1.0 1.0 1.0
1706151	rxn05551	1492514 1492955	1492514 1492955	1.0 1.0	1.0 1.0
1706155	rxn06882	1492238 1492309 1502737	1492258 1492514 1523097 1492256	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1706159	rxn05552	1492225 1492238 1520054 1492238 1492225	1492258 1492256 1492256 1520054 1492514 1492258	1.0 1.0 1.0 1.0 1.0	1.0 1.0 1.0 1.0 1.0 1.0
1706165	rxn06883	1492786 1492514 1522342	1493439 1520386	1.0 1.0 1.0	1.0 1.0
1706166	rxn05553	1492514 1493694	1493694 1492514	1.0 1.0	1.0 1.0
1706169	rxn06884	1503757 1502423	1498303 1523305	1.0 1.0	1.0 1.0
1706171	rxn05554	1492258 1492535	1492258 1492535	2.0 1.0	2.0 1.0
1706175	rxn06885	1520137 1498303	1503755 1520136	1.0 1.0	1.0 1.0
1706177	rxn04223	1512474	1512478	1.0	1.0
1706179	rxn04222	1512468	1492514 1512474	1.0	2.0 1.0
1706181	rxn04221	1512487	1512454	1.0	1.0
